"","ID1","ID2","realHWI","quantile975","affiliation975","medianHWI","meanHWI","HRO","relatedness","kintype","parent_offspring","agediff","yrsoverlap","adult_yrsoverlap","joint_sightings"
"14969","ID080","ID130",0,0.037037037,FALSE,0,0.00920724365831418,0.477342268397062,0.0069,"unrelated","N",1,10,10,146
"14971","ID130","ID080",0,0.037037037,FALSE,0,0.00920724365831418,0.477342268397062,0.0069,"unrelated","N",1,10,10,146
"14973","ID080","ID132",0,0.034482759,FALSE,0,0.00848487172608663,0.265067718261354,0.0047,"unrelated","N",10,8,8,139
"14975","ID132","ID080",0,0.034482759,FALSE,0,0.00848487172608663,0.265067718261354,0.0047,"unrelated","N",10,8,8,139
"14977","ID134","ID080",0,0.030781250225,FALSE,0,0.00371422058042191,0.201580926648198,0,"unrelated","N",5,10,10,59
"14979","ID080","ID134",0,0.030781250225,FALSE,0,0.00371422058042191,0.201580926648198,0,"unrelated","N",5,10,10,59
"14981","ID135","ID080",0.0210526315789474,0.0555751178,FALSE,0,0.0133758878131462,0.75466220914993,0.0265,"unrelated","N",15,10,6,87
"14983","ID080","ID135",0.0210526315789474,0.0555751178,FALSE,0,0.0133758878131462,0.75466220914993,0.0265,"unrelated","N",15,10,6,87
"14985","ID080","ID137",0,0.038967405175,FALSE,0.0119047619047619,0.0102891608212675,0.331723654342755,0,"unrelated","N",9,10,10,175
"14987","ID137","ID080",0,0.038967405175,FALSE,0.0119047619047619,0.0102891608212675,0.331723654342755,0,"unrelated","N",9,10,10,175
"14989","ID140","ID080",0,0.040816327,FALSE,0,0.002811154176389,0.16789612849321,0,"unrelated","N",11,9,9,49
"14991","ID080","ID140",0,0.040816327,FALSE,0,0.002811154176389,0.16789612849321,0,"unrelated","N",11,9,9,49
"14993","ID080","ID141",0,0.039215686,FALSE,0,0.00219380231872789,0.110392252696407,0,"unrelated","N",9,10,10,56
"14995","ID141","ID080",0,0.039215686,FALSE,0,0.00219380231872789,0.110392252696407,0,"unrelated","N",9,10,10,56
"14997","ID080","ID142",0,0.057142857,FALSE,0,0.010073922528962,0.671698675288762,0,"unrelated","N",24,4,NA,32
"14999","ID142","ID080",0,0.057142857,FALSE,0,0.010073922528962,0.671698675288762,0,"unrelated","N",24,4,NA,32
"15001","ID080","ID144",0,0.037037037,FALSE,0,0.00674075875082884,0.431412134829948,0,"unrelated","N",0,10,10,61
"15003","ID144","ID080",0,0.037037037,FALSE,0,0.00674075875082884,0.431412134829948,0,"unrelated","N",0,10,10,61
"15005","ID080","ID146",0,0.036380471025,FALSE,0,0.00334280029171719,0.175606296519076,0,"unrelated","N",0,10,10,58
"15007","ID146","ID080",0,0.036380471025,FALSE,0,0.00334280029171719,0.175606296519076,0,"unrelated","N",0,10,10,58
"15009","ID147","ID080",0,0.037045690525,FALSE,0,0.00829368423198221,0.350080856018518,0,"unrelated","N",6,10,10,110
"15011","ID080","ID147",0,0.037045690525,FALSE,0,0.00829368423198221,0.350080856018518,0,"unrelated","N",6,10,10,110
"15013","ID149","ID080",0,0.057142857,FALSE,0,0.00416244392224967,0.232911999058573,0,"unrelated","N",24,4,NA,27
"15015","ID080","ID149",0,0.057142857,FALSE,0,0.00416244392224967,0.232911999058573,0,"unrelated","N",24,4,NA,27
"15017","ID080","ID150",0,0.038470873325,FALSE,0,0.00890112010946256,0.461734905202425,0.0098,"unrelated","N",13,10,9,144
"15019","ID150","ID080",0,0.038470873325,FALSE,0,0.00890112010946256,0.461734905202425,0.0098,"unrelated","N",13,10,9,144
"15021","ID080","ID151",0,0.0741452990749999,FALSE,0,0.00449569456529343,0.258994997824082,0.0049,"unrelated","N",25,3,NA,17
"15023","ID151","ID080",0,0.0741452990749999,FALSE,0,0.00449569456529343,0.258994997824082,0.0049,"unrelated","N",25,3,NA,17
"15025","ID152","ID080",0,0.075471698,FALSE,0,0.0117402096675947,0.913099048273606,0.0626,"distant","N",7,10,10,42
"15027","ID080","ID152",0,0.075471698,FALSE,0,0.0117402096675947,0.913099048273606,0.0626,"distant","N",7,10,10,42
"15029","ID080","ID153",0,0.03539823,FALSE,0,0.00861615269183801,0.238249506335001,0,"unrelated","N",22,6,NA,147
"15031","ID153","ID080",0,0.03539823,FALSE,0,0.00861615269183801,0.238249506335001,0,"unrelated","N",22,6,NA,147
"15033","ID159","ID080",0,0.054557965425,FALSE,0,0.0127296834386862,0.5990660186155,0,"unrelated","N",1,10,10,92
"15035","ID080","ID159",0,0.054557965425,FALSE,0,0.0127296834386862,0.5990660186155,0,"unrelated","N",1,10,10,92
"15037","ID160","ID080",0,0.058014275975,FALSE,0,0.00907116972842335,0.731723705571262,0.0657,"distant","N",2,10,10,44
"15039","ID080","ID160",0,0.058014275975,FALSE,0,0.00907116972842335,0.731723705571262,0.0657,"distant","N",2,10,10,44
"15041","ID162","ID080",0,0.054054054,FALSE,0,0.00864260729675838,0.57867870607323,0.0252,"unrelated","N",23,5,NA,81
"15043","ID080","ID162",0,0.054054054,FALSE,0,0.00864260729675838,0.57867870607323,0.0252,"unrelated","N",23,5,NA,81
"15045","ID080","ID164",0,0.040816327,FALSE,0,0.00878786799565142,0.324934728392181,0,"unrelated","N",4,8,8,128
"15047","ID164","ID080",0,0.040816327,FALSE,0,0.00878786799565142,0.324934728392181,0,"unrelated","N",4,8,8,128
"15049","ID169","ID080",0,0.040816327,FALSE,0,0.00319464759970284,0.187353661923601,0,"unrelated","N",16,10,5,53
"15051","ID080","ID169",0,0.040816327,FALSE,0,0.00319464759970284,0.187353661923601,0,"unrelated","N",16,10,5,53
"15053","ID171","ID080",0,0.04,FALSE,0,0.0081838381367435,0.520796964254563,0.0258,"unrelated","N",16,10,5,136
"15055","ID080","ID171",0,0.04,FALSE,0,0.0081838381367435,0.520796964254563,0.0258,"unrelated","N",16,10,5,136
"15057","ID080","ID172",0,0.056358148725,FALSE,0,0.0127193607465644,0.748825154696584,0,"unrelated","N",6,10,10,67
"15059","ID172","ID080",0,0.056358148725,FALSE,0,0.0127193607465644,0.748825154696584,0,"unrelated","N",6,10,10,67
"15061","ID173","ID080",0.0350877192982456,0.070175439,FALSE,0,0.0114662734179729,0.891070302215563,0.0195,"unrelated","N",9,10,10,51
"15063","ID080","ID173",0.0350877192982456,0.070175439,FALSE,0,0.0114662734179729,0.891070302215563,0.0195,"unrelated","N",9,10,10,51
"15065","ID176","ID080",0,0.035103383175,FALSE,0,0.00681998484901743,0.499536022053827,0.0085,"unrelated","N",15,10,6,64
"15067","ID080","ID176",0,0.035103383175,FALSE,0,0.00681998484901743,0.499536022053827,0.0085,"unrelated","N",15,10,6,64
"15069","ID081","ID083",0,0.032786885,FALSE,0,0.00137863366903106,0.119507723321573,0,"unrelated","N",24,11,7,65
"15071","ID083","ID081",0,0.032786885,FALSE,0,0.00137863366903106,0.119507723321573,0,"unrelated","N",24,11,7,65
"15073","ID084","ID081",0,0.048207463925,FALSE,0,0.0117626251422638,0.79718394676934,0.0137,"unrelated","N",23,11,8,58
"15075","ID081","ID084",0,0.048207463925,FALSE,0,0.0117626251422638,0.79718394676934,0.0137,"unrelated","N",23,11,8,58
"15077","ID081","ID086",0,0.039613861,FALSE,0,0.0103315652766041,0.589330781232132,0,"unrelated","N",26,11,5,101
"15079","ID086","ID081",0,0.039613861,FALSE,0,0.0103315652766041,0.589330781232132,0,"unrelated","N",26,11,5,101
"15081","ID081","ID087",0,0.047244094,FALSE,0.0142857142857143,0.0145206035203686,0.58603408787706,0.008,"unrelated","N",21,11,10,190
"15083","ID087","ID081",0,0.047244094,FALSE,0.0142857142857143,0.0145206035203686,0.58603408787706,0.008,"unrelated","N",21,11,10,190
"15085","ID081","ID089",0,0.061538462,FALSE,0,0.0106742935167388,0.842029547101049,0,"unrelated","N",11,11,11,52
"15087","ID089","ID081",0,0.061538462,FALSE,0,0.0106742935167388,0.842029547101049,0,"unrelated","N",11,11,11,52
"15089","ID091","ID081",0.0210526315789474,0.063157895,FALSE,0.0196078431372549,0.0167265952308409,0.774009356770991,0,"unrelated","N",29,9,2,88
"15091","ID081","ID091",0.0210526315789474,0.063157895,FALSE,0.0196078431372549,0.0167265952308409,0.774009356770991,0,"unrelated","N",29,9,2,88
"15093","ID081","ID092",0,0.057142857,FALSE,0.018018018018018,0.0156213616349209,0.823856336574913,0,"unrelated","N",25,11,6,98
"15095","ID092","ID081",0,0.057142857,FALSE,0.018018018018018,0.0156213616349209,0.823856336574913,0,"unrelated","N",25,11,6,98
"15097","ID093","ID081",0,0.06351766465,FALSE,0,0.0142472419793462,0.926957740237213,0,"unrelated","N",12,11,11,54
"15099","ID081","ID093",0,0.06351766465,FALSE,0,0.0142472419793462,0.926957740237213,0,"unrelated","N",12,11,11,54
"15101","ID081","ID095",0,0.029007137975,FALSE,0,0.00098028861947955,0.144877085781712,0,"unrelated","N",13,11,11,54
"15103","ID095","ID081",0,0.029007137975,FALSE,0,0.00098028861947955,0.144877085781712,0,"unrelated","N",13,11,11,54
"15105","ID097","ID081",0,0.036363636,FALSE,0,0.00127456449951973,0.165824454606167,0,"unrelated","N",5,9,9,51
"15107","ID081","ID097",0,0.036363636,FALSE,0,0.00127456449951973,0.165824454606167,0,"unrelated","N",5,9,9,51
"15109","ID081","ID098",0,0.06004639175,FALSE,0,0.0146989107228887,0.828588767390847,0.0319,"unrelated","N",21,11,10,77
"15111","ID098","ID081",0,0.06004639175,FALSE,0,0.0146989107228887,0.828588767390847,0.0319,"unrelated","N",21,11,10,77
"15113","ID099","ID081",0,0.057971014,FALSE,0,0.0116055729924951,0.868477719034881,0.0507,"distant","N",10,11,11,81
"15115","ID081","ID099",0,0.057971014,FALSE,0,0.0116055729924951,0.868477719034881,0.0507,"distant","N",10,11,11,81
"15117","ID081","ID100",0,0.051948052,FALSE,0,0.0124573147746134,0.865884442247326,0,"unrelated","N",9,11,11,61
"15119","ID100","ID081",0,0.051948052,FALSE,0,0.0124573147746134,0.865884442247326,0,"unrelated","N",9,11,11,61
"15121","ID102","ID081",0,0.02858178095,FALSE,0,0.00105451749222404,0.159597034971193,0,"unrelated","N",14,11,11,50
"15123","ID081","ID102",0,0.02858178095,FALSE,0,0.00105451749222404,0.159597034971193,0,"unrelated","N",14,11,11,50
"15125","ID104","ID081",0,0.0612811793249999,FALSE,0,0.0146459165135895,0.754818279105261,0.0156,"unrelated","N",22,11,9,55
"15127","ID081","ID104",0,0.0612811793249999,FALSE,0,0.0146459165135895,0.754818279105261,0.0156,"unrelated","N",22,11,9,55
"15129","ID081","ID105",0,0.032441293325,FALSE,0.0102828443034629,0.00908253402897354,0.278654036308095,0.005,"unrelated","N",20,11,11,240
"15131","ID105","ID081",0,0.032441293325,FALSE,0.0102828443034629,0.00908253402897354,0.278654036308095,0.005,"unrelated","N",20,11,11,240
"15133","ID081","ID107",0.0821917808219178,0.044444444,TRUE,0,0.0080761359878682,0.602662571310667,0,"unrelated","N",3,11,11,69
"15135","ID107","ID081",0.0821917808219178,0.044444444,TRUE,0,0.0080761359878682,0.602662571310667,0,"unrelated","N",3,11,11,69
"15137","ID081","ID108",0,0.029850746,FALSE,0,0.00202157458547794,0.233308053213324,0,"unrelated","N",19,11,11,70
"15139","ID108","ID081",0,0.029850746,FALSE,0,0.00202157458547794,0.233308053213324,0,"unrelated","N",19,11,11,70
"15141","ID110","ID081",0,0.048396931775,FALSE,0.0153258954785672,0.0127459330923502,0.641171768198941,0,"unrelated","N",28,9,3,167
"15143","ID081","ID110",0,0.048396931775,FALSE,0.0153258954785672,0.0127459330923502,0.641171768198941,0,"unrelated","N",28,9,3,167
"15145","ID112","ID081",0,0.061587302025,FALSE,0,0.0133479533016231,0.769586626757529,2e-04,"unrelated","N",14,11,11,80
"15147","ID081","ID112",0,0.061587302025,FALSE,0,0.0133479533016231,0.769586626757529,2e-04,"unrelated","N",14,11,11,80
"15149","ID113","ID081",0,0.0597241072,FALSE,0,0.0135636777223824,0.652144837183204,0,"unrelated","N",25,10,6,55
"15151","ID081","ID113",0,0.0597241072,FALSE,0,0.0135636777223824,0.652144837183204,0,"unrelated","N",25,10,6,55
"15153","ID081","ID114",0,0.048,FALSE,0.0143884892086331,0.0134630114435779,0.589088421531377,0,"unrelated","N",17,11,11,184
"15155","ID114","ID081",0,0.048,FALSE,0.0143884892086331,0.0134630114435779,0.589088421531377,0,"unrelated","N",17,11,11,184
"15157","ID081","ID116",0,0.0328005462,FALSE,0,0.00640907159509116,0.382316421854163,0.0268,"unrelated","N",30,7,NA,75
"15159","ID116","ID081",0,0.0328005462,FALSE,0,0.00640907159509116,0.382316421854163,0.0268,"unrelated","N",30,7,NA,75
"15161","ID117","ID081",0,0.03448774205,FALSE,0.010989010989011,0.00995748508381358,0.339261264174998,0.0053,"unrelated","N",2,11,11,168
"15163","ID081","ID117",0,0.03448774205,FALSE,0.010989010989011,0.00995748508381358,0.339261264174998,0.0053,"unrelated","N",2,11,11,168
"15165","ID118","ID081",0.0615384615384615,0.06351766465,FALSE,0,0.0117159948369779,0.885291906793173,0,"unrelated","N",10,11,11,62
"15167","ID081","ID118",0.0615384615384615,0.06351766465,FALSE,0,0.0117159948369779,0.885291906793173,0,"unrelated","N",10,11,11,62
"15169","ID081","ID119",0,0.033898305,FALSE,0,0.00239415830311618,0.22321387785356,0,"unrelated","N",5,11,11,53
"15171","ID119","ID081",0,0.033898305,FALSE,0,0.00239415830311618,0.22321387785356,0,"unrelated","N",5,11,11,53
"15173","ID121","ID081",0,0.048192771,FALSE,0,0.00768123513520891,0.617790064529742,0,"unrelated","N",16,11,11,60
"15175","ID081","ID121",0,0.048192771,FALSE,0,0.00768123513520891,0.617790064529742,0,"unrelated","N",16,11,11,60
"15177","ID081","ID123",0.027027027027027,0.063544105675,FALSE,0,0.0130043910177809,0.865379783125652,0,"unrelated","N",15,11,11,72
"15179","ID123","ID081",0.027027027027027,0.063544105675,FALSE,0,0.0130043910177809,0.865379783125652,0,"unrelated","N",15,11,11,72
"15181","ID081","ID125",0,0.0435540951749999,FALSE,0,0.00599558729792821,0.604611735204801,0,"unrelated","N",23,11,8,53
"15183","ID125","ID081",0,0.0435540951749999,FALSE,0,0.00599558729792821,0.604611735204801,0,"unrelated","N",23,11,8,53
"15185","ID130","ID081",0,0.044125816925,FALSE,0.0140845070422535,0.0119674766443166,0.602105323726563,0,"unrelated","N",7,11,11,165
"15187","ID081","ID130",0,0.044125816925,FALSE,0.0140845070422535,0.0119674766443166,0.602105323726563,0,"unrelated","N",7,11,11,165
"15189","ID132","ID081",0,0.036697248,FALSE,0,0.0100943777219064,0.350860838832293,0,"unrelated","N",2,8,8,140
"15191","ID081","ID132",0,0.036697248,FALSE,0,0.0100943777219064,0.350860838832293,0,"unrelated","N",2,8,8,140
"15193","ID134","ID081",0.0289855072463768,0.072289157,FALSE,0.0227272727272727,0.0201016164143541,0.841692251025995,0,"unrelated","N",13,11,11,68
"15195","ID081","ID134",0.0289855072463768,0.072289157,FALSE,0.0227272727272727,0.0201016164143541,0.841692251025995,0,"unrelated","N",13,11,11,68
"15197","ID081","ID135",0,0.026315789,FALSE,0,0.00484221227745954,0.376507474934911,0,"unrelated","N",23,11,8,103
"15199","ID135","ID081",0,0.026315789,FALSE,0,0.00484221227745954,0.376507474934911,0,"unrelated","N",23,11,8,103
"15201","ID081","ID137",0.0099009900990099,0.038461538,FALSE,0.0112359550561798,0.010766530968706,0.344518858518135,0,"unrelated","N",17,11,11,195
"15203","ID137","ID081",0.0099009900990099,0.038461538,FALSE,0.0112359550561798,0.010766530968706,0.344518858518135,0,"unrelated","N",17,11,11,195
"15205","ID140","ID081",0.037037037037037,0.066666667,FALSE,0,0.0125203590705425,0.818430313043106,0.0485,"distant","N",19,9,9,52
"15207","ID081","ID140",0.037037037037037,0.066666667,FALSE,0,0.0125203590705425,0.818430313043106,0.0485,"distant","N",19,9,9,52
"15209","ID141","ID081",0.0298507462686567,0.068965517,FALSE,0,0.0130260744597772,0.80148764066395,0.0448,"distant","N",17,11,11,66
"15211","ID081","ID141",0.0298507462686567,0.068965517,FALSE,0,0.0130260744597772,0.80148764066395,0.0448,"distant","N",17,11,11,66
"15213","ID081","ID142",0,0.041666667,FALSE,0,0.00615937696524661,0.479192921632751,0.0011,"unrelated","N",32,5,NA,46
"15215","ID142","ID081",0,0.041666667,FALSE,0,0.00615937696524661,0.479192921632751,0.0011,"unrelated","N",32,5,NA,46
"15217","ID144","ID081",0,0.0555751178,FALSE,0,0.012092255498107,0.793552161060573,0.0045,"unrelated","N",8,11,11,68
"15219","ID081","ID144",0,0.0555751178,FALSE,0,0.012092255498107,0.793552161060573,0.0045,"unrelated","N",8,11,11,68
"15221","ID146","ID081",0.0597014925373134,0.06557377,FALSE,0,0.012058352064424,0.853675355992738,0.0209,"unrelated","N",8,11,11,63
"15223","ID081","ID146",0.0597014925373134,0.06557377,FALSE,0,0.012058352064424,0.853675355992738,0.0209,"unrelated","N",8,11,11,63
"15225","ID081","ID147",0.0150375939849624,0.05,FALSE,0.0153846153846154,0.0162843876929379,0.630259329652363,0.0745,"distant","N",14,11,11,126
"15227","ID147","ID081",0.0150375939849624,0.05,FALSE,0.0153846153846154,0.0162843876929379,0.630259329652363,0.0745,"distant","N",14,11,11,126
"15229","ID081","ID149",0.102564102564103,0.083333333,TRUE,0,0.0158029853900263,0.930894298921901,0,"unrelated","N",32,5,NA,35
"15231","ID149","ID081",0.102564102564103,0.083333333,TRUE,0,0.0158029853900263,0.930894298921901,0,"unrelated","N",32,5,NA,35
"15233","ID150","ID081",0,0.047272669075,FALSE,0.0155038759689922,0.0136484801337219,0.651652191317153,0.0175,"unrelated","N",21,11,10,161
"15235","ID081","ID150",0,0.047272669075,FALSE,0.0155038759689922,0.0136484801337219,0.651652191317153,0.0175,"unrelated","N",21,11,10,161
"15237","ID151","ID081",0,0.0930786269749999,FALSE,0,0.0157190671510675,0.757330775865436,0,"unrelated","N",33,4,NA,28
"15239","ID081","ID151",0,0.0930786269749999,FALSE,0,0.0157190671510675,0.757330775865436,0,"unrelated","N",33,4,NA,28
"15241","ID152","ID081",0,0.029850746,FALSE,0,0.00106013738708188,0.176360928323684,0,"unrelated","N",15,11,11,51
"15243","ID081","ID152",0,0.029850746,FALSE,0,0.00106013738708188,0.176360928323684,0,"unrelated","N",15,11,11,51
"15245","ID153","ID081",0,0.03279365915,FALSE,0,0.00885372941833896,0.267589858569546,0.0196,"unrelated","N",30,7,NA,173
"15247","ID081","ID153",0,0.03279365915,FALSE,0,0.00885372941833896,0.267589858569546,0.0196,"unrelated","N",30,7,NA,173
"15249","ID159","ID081",0,0.041237113,FALSE,0,0.0101369439986968,0.56663574675809,0.0549,"distant","N",9,11,11,108
"15251","ID081","ID159",0,0.041237113,FALSE,0,0.0101369439986968,0.56663574675809,0.0549,"distant","N",9,11,11,108
"15253","ID160","ID081",0,0.03125,FALSE,0,0.00303793150706732,0.296660651508379,0.0201,"unrelated","N",10,11,11,57
"15255","ID081","ID160",0,0.03125,FALSE,0,0.00303793150706732,0.296660651508379,0.0201,"unrelated","N",10,11,11,57
"15257","ID162","ID081",0,0.047633391075,FALSE,0,0.00930492431509923,0.538143262574177,0,"unrelated","N",31,6,NA,99
"15259","ID081","ID162",0,0.047633391075,FALSE,0,0.00930492431509923,0.538143262574177,0,"unrelated","N",31,6,NA,99
"15261","ID164","ID081",0.0150375939849624,0.051298701025,FALSE,0,0.0118926470808571,0.503926968748117,0.0184,"unrelated","N",12,8,8,127
"15263","ID081","ID164",0.0150375939849624,0.051298701025,FALSE,0,0.0118926470808571,0.503926968748117,0.0184,"unrelated","N",12,8,8,127
"15265","ID169","ID081",0,0.06557377,FALSE,0,0.0115368979661044,0.890128444933556,0.0096,"unrelated","N",24,11,7,60
"15267","ID081","ID169",0,0.06557377,FALSE,0,0.0115368979661044,0.890128444933556,0.0096,"unrelated","N",24,11,7,60
"15269","ID171","ID081",0,0.048,FALSE,0,0.0116108317599777,0.68901091256682,0,"unrelated","N",24,11,6,154
"15271","ID081","ID171",0,0.048,FALSE,0,0.0116108317599777,0.68901091256682,0,"unrelated","N",24,11,6,154
"15273","ID172","ID081",0,0.041666667,FALSE,0,0.00602925652346141,0.470694007339583,0.0162,"unrelated","N",2,11,11,85
"15275","ID081","ID172",0,0.041666667,FALSE,0,0.00602925652346141,0.470694007339583,0.0162,"unrelated","N",2,11,11,85
"15277","ID173","ID081",0,0.031746032,FALSE,0,0.00104997194005196,0.157530453924128,0,"unrelated","N",17,11,11,61
"15279","ID081","ID173",0,0.031746032,FALSE,0,0.00104997194005196,0.157530453924128,0,"unrelated","N",17,11,11,61
"15281","ID081","ID176",0,0.050632911,FALSE,0,0.0114543905069997,0.810275390894934,0.0306,"unrelated","N",23,11,8,71
"15283","ID176","ID081",0,0.050632911,FALSE,0,0.0114543905069997,0.810275390894934,0.0306,"unrelated","N",23,11,8,71
"15285","ID083","ID084",0,0.022988506,FALSE,0,0.00241162930226109,0.207746411006569,0,"unrelated","N",1,13,8,60
"15287","ID084","ID083",0,0.022988506,FALSE,0,0.00241162930226109,0.207746411006569,0,"unrelated","N",1,13,8,60
"15289","ID086","ID083",0,0.02020202,FALSE,0,0.00254206134125115,0.16736670442315,0,"unrelated","N",2,13,6,106
"15291","ID083","ID086",0,0.02020202,FALSE,0,0.00254206134125115,0.16736670442315,0,"unrelated","N",2,13,6,106
"15293","ID083","ID087",0,0.015151515,FALSE,0,0.00122052937806226,0.070030784358936,0,"unrelated","N",3,12,8,210
"15295","ID087","ID083",0,0.015151515,FALSE,0,0.00122052937806226,0.070030784358936,0,"unrelated","N",3,12,8,210
"15297","ID089","ID083",0,0,FALSE,0,0.000207262192975077,0.0554262475578311,0,"unrelated","N",13,13,8,56
"15299","ID083","ID089",0,0,FALSE,0,0.000207262192975077,0.0554262475578311,0,"unrelated","N",13,13,8,56
"15301","ID091","ID083",0,0.020833333,FALSE,0,0.000868775338818281,0.0562634093688006,0,"unrelated","N",5,11,3,103
"15303","ID083","ID091",0,0.020833333,FALSE,0,0.000868775338818281,0.0562634093688006,0,"unrelated","N",5,11,3,103
"15305","ID083","ID092",0,0.019422235175,FALSE,0,0.00159341582797447,0.173491230624183,0,"unrelated","N",1,13,7,107
"15307","ID092","ID083",0,0.019422235175,FALSE,0,0.00159341582797447,0.173491230624183,0,"unrelated","N",1,13,7,107
"15309","ID093","ID083",0,0,FALSE,0,0.000650502258257611,0.0709184292933345,0,"unrelated","N",12,13,8,60
"15311","ID083","ID093",0,0,FALSE,0,0.000650502258257611,0.0709184292933345,0,"unrelated","N",12,13,8,60
"15313","ID095","ID083",0,0.048780488,FALSE,0,0.00837596987588064,0.647234415247328,0,"unrelated","N",11,13,8,55
"15315","ID083","ID095",0,0.048780488,FALSE,0,0.00837596987588064,0.647234415247328,0,"unrelated","N",11,13,8,55
"15317","ID097","ID083",0,0.060606061,FALSE,0,0.0067725205090424,0.450730824233833,0.0015,"unrelated","N",29,9,4,41
"15319","ID083","ID097",0,0.060606061,FALSE,0,0.0067725205090424,0.450730824233833,0.0015,"unrelated","N",29,9,4,41
"15321","ID098","ID083",0,0.026315789,FALSE,0,0.00116546081156325,0.114615932179298,0,"unrelated","N",3,11,7,75
"15323","ID083","ID098",0,0.026315789,FALSE,0,0.00116546081156325,0.114615932179298,0,"unrelated","N",3,11,7,75
"15325","ID083","ID099",0,0.023824042,FALSE,0,0.000744559421832178,0.100315906718763,0.0169,"unrelated","N",14,13,8,84
"15327","ID099","ID083",0,0.023824042,FALSE,0,0.000744559421832178,0.100315906718763,0.0169,"unrelated","N",14,13,8,84
"15329","ID083","ID100",0,0.026315789,FALSE,0,0.00215531589725469,0.159075390194862,0.0034,"unrelated","N",15,13,8,68
"15331","ID100","ID083",0,0.026315789,FALSE,0,0.00215531589725469,0.159075390194862,0.0034,"unrelated","N",15,13,8,68
"15333","ID083","ID102",0,0.060653409475,FALSE,0,0.00866796333741518,0.631802423437825,0,"unrelated","N",10,13,8,52
"15335","ID102","ID083",0,0.060653409475,FALSE,0,0.00866796333741518,0.631802423437825,0,"unrelated","N",10,13,8,52
"15337","ID083","ID104",0,0.022733803825,FALSE,0,0.000708867533128575,0.0951323547934802,0,"unrelated","N",2,12,8,62
"15339","ID104","ID083",0,0.022733803825,FALSE,0,0.000708867533128575,0.0951323547934802,0,"unrelated","N",2,12,8,62
"15341","ID083","ID105",0,0.0206212278,FALSE,0,0.00369889279973508,0.140455612914723,0,"unrelated","N",4,13,8,271
"15343","ID105","ID083",0,0.0206212278,FALSE,0,0.00369889279973508,0.140455612914723,0,"unrelated","N",4,13,8,271
"15345","ID083","ID107",0,0.038834951,FALSE,0,0.00610644596102366,0.326999806304428,0.0063,"unrelated","N",27,13,8,71
"15347","ID107","ID083",0,0.038834951,FALSE,0,0.00610644596102366,0.326999806304428,0.0063,"unrelated","N",27,13,8,71
"15349","ID108","ID083",0.194444444444444,0.07319331555,TRUE,0,0.0189038471015539,0.872861755473644,0.0396,"distant","N",5,13,8,62
"15351","ID083","ID108",0.194444444444444,0.07319331555,TRUE,0,0.0189038471015539,0.872861755473644,0.0396,"distant","N",5,13,8,62
"15353","ID110","ID083",0,0.018022113,FALSE,0,0.00229761199624144,0.2267088149237,0,"unrelated","N",4,10,4,194
"15355","ID083","ID110",0,0.018022113,FALSE,0,0.00229761199624144,0.2267088149237,0,"unrelated","N",4,10,4,194
"15357","ID083","ID112",0,0.02226190455,FALSE,0,0.000759909476562439,0.0702619702903317,0.0269,"unrelated","N",10,13,8,101
"15359","ID112","ID083",0,0.02226190455,FALSE,0,0.000759909476562439,0.0702619702903317,0.0269,"unrelated","N",10,13,8,101
"15361","ID083","ID113",0,0,FALSE,0,0.000202555864659543,0.0195329065769889,5e-04,"unrelated","N",1,12,7,55
"15363","ID113","ID083",0,0,FALSE,0,0.000202555864659543,0.0195329065769889,5e-04,"unrelated","N",1,12,7,55
"15365","ID114","ID083",0,0.016129032,FALSE,0,0.00190290963211951,0.153747835562323,0.0071,"unrelated","N",7,13,8,204
"15367","ID083","ID114",0,0.016129032,FALSE,0,0.00190290963211951,0.153747835562323,0.0071,"unrelated","N",7,13,8,204
"15369","ID083","ID116",0,0.0298620531,FALSE,0,0.00432755284822116,0.412240242126579,0.0066,"unrelated","N",6,8,NA,83
"15371","ID116","ID083",0,0.0298620531,FALSE,0,0.00432755284822116,0.412240242126579,0.0066,"unrelated","N",6,8,NA,83
"15373","ID083","ID117",0,0.01408700425,FALSE,0,0.00284310295576884,0.110658132326005,0.0091,"unrelated","N",22,12,7,173
"15375","ID117","ID083",0,0.01408700425,FALSE,0,0.00284310295576884,0.110658132326005,0.0091,"unrelated","N",22,12,7,173
"15377","ID083","ID118",0,0,FALSE,0,0.000582055463102847,0.0704408394749187,0.009,"unrelated","N",14,13,8,69
"15379","ID118","ID083",0,0,FALSE,0,0.000582055463102847,0.0704408394749187,0.009,"unrelated","N",14,13,8,69
"15381","ID119","ID083",0.172413793103448,0.0976219515999999,TRUE,0.0303030303030303,0.0276934379470839,0.89147179962254,0.1887,"maternal","N",19,13,8,48
"15383","ID083","ID119",0.172413793103448,0.0976219515999999,TRUE,0.0303030303030303,0.0276934379470839,0.89147179962254,0.1887,"maternal","N",19,13,8,48
"15385","ID121","ID083",0,0.025982570075,FALSE,0,0.00122939998320984,0.14001946196183,0,"unrelated","N",8,13,8,70
"15387","ID083","ID121",0,0.025982570075,FALSE,0,0.00122939998320984,0.14001946196183,0,"unrelated","N",8,13,8,70
"15389","ID123","ID083",0,0,FALSE,0,0.000581640504104685,0.0548177866174709,0,"unrelated","N",9,13,8,78
"15391","ID083","ID123",0,0,FALSE,0,0.000581640504104685,0.0548177866174709,0,"unrelated","N",9,13,8,78
