"ID1","ID2","HRO","relatedness","kintype","parent_offspring","agediff","yrsoverlap","adult_yrsoverlap","joint_sightings"
"ID144","ID136",0.823790754290792,NA,"no data","N",19,11,5,47
"ID136","ID144",0.823790754290792,NA,"no data","N",19,11,5,47
"ID136","ID051",0.167198445493561,NA,"no data","N",15,11,5,68
"ID051","ID136",0.167198445493561,NA,"no data","N",15,11,5,68
"ID105","ID136",0.120108144409378,NA,"no data","N",7,11,5,241
"ID136","ID105",0.120108144409378,NA,"no data","N",7,11,5,241
"ID136","ID175",0.0450589337261594,NA,"no data","N",5,8,2,22
"ID175","ID136",0.0450589337261594,NA,"no data","N",5,8,2,22
"ID136","ID126",0.91484616385363,NA,"no data","N",30,6,0,16
"ID126","ID136",0.91484616385363,NA,"no data","N",30,6,0,16
"ID136","ID003",0.92159592455534,NA,"no data","N",8,10,4,21
"ID003","ID136",0.92159592455534,NA,"no data","N",8,10,4,21
"ID171","ID136",0.485543077028137,NA,"no data","N",3,11,5,148
"ID136","ID171",0.485543077028137,NA,"no data","N",3,11,5,148
"ID130","ID136",0.396933873114899,NA,"no data","N",20,11,5,154
"ID136","ID130",0.396933873114899,NA,"no data","N",20,11,5,154
"ID136","ID122",0.0957886126059835,NA,"no data","N",17,11,5,22
"ID122","ID136",0.0957886126059835,NA,"no data","N",17,11,5,22
"ID136","ID118",0.785611923917559,NA,"no data","N",17,11,5,46
"ID118","ID136",0.785611923917559,NA,"no data","N",17,11,5,46
"ID033","ID136",0.186846956600447,NA,"no data","N",3,8,NA,27
"ID136","ID033",0.186846956600447,NA,"no data","N",3,8,NA,27
"ID136","ID161",0.111673111147757,NA,"no data","N",32,9,3,23
"ID161","ID136",0.111673111147757,NA,"no data","N",32,9,3,23
"ID136","ID147",0.435959281359772,NA,"no data","N",13,11,5,123
"ID147","ID136",0.435959281359772,NA,"no data","N",13,11,5,123
"ID048","ID136",0.611008117800829,NA,"no data","N",27,10,4,26
"ID136","ID048",0.611008117800829,NA,"no data","N",27,10,4,26
"ID120","ID136",0.500208691437882,NA,"no data","N",6,11,5,29
"ID136","ID120",0.500208691437882,NA,"no data","N",6,11,5,29
"ID015","ID136",0.0164601503331783,NA,"no data","N",6,11,5,55
"ID136","ID015",0.0164601503331783,NA,"no data","N",6,11,5,55
"ID132","ID136",0.178391042785192,NA,"no data","N",29,7,1,111
"ID136","ID132",0.178391042785192,NA,"no data","N",29,7,1,111
"ID136","ID176",0.740535691420425,NA,"no data","N",4,11,5,54
"ID176","ID136",0.740535691420425,NA,"no data","N",4,11,5,54
"ID136","ID162",0.351950284428202,NA,"no data","N",4,7,NA,99
"ID162","ID136",0.351950284428202,NA,"no data","N",4,7,NA,99
"ID071","ID136",0.168007352141048,NA,"no data","N",30,6,0,45
"ID136","ID071",0.168007352141048,NA,"no data","N",30,6,0,45
"ID133","ID136",0.0578794085521339,NA,"no data","N",13,11,5,29
"ID136","ID133",0.0578794085521339,NA,"no data","N",13,11,5,29
"ID136","ID041",0.163600755691067,NA,"no data","N",25,11,5,63
"ID041","ID136",0.163600755691067,NA,"no data","N",25,11,5,63
"ID116","ID136",0.13766172633288,NA,"no data","N",3,8,NA,67
"ID136","ID116",0.13766172633288,NA,"no data","N",3,8,NA,67
"ID136","ID138",0.843070351605392,NA,"no data","N",2,9,3,23
"ID138","ID136",0.843070351605392,NA,"no data","N",2,9,3,23
"ID136","ID158",0.737057309441442,NA,"no data","N",17,11,5,35
"ID158","ID136",0.737057309441442,NA,"no data","N",17,11,5,35
"ID164","ID136",0.353810439302946,NA,"no data","N",15,7,1,98
"ID136","ID164",0.353810439302946,NA,"no data","N",15,7,1,98
"ID136","ID154",0.0332489499444804,NA,"no data","N",3,11,5,25
"ID154","ID136",0.0332489499444804,NA,"no data","N",3,11,5,25
"ID136","ID054",0.244802887113623,NA,"no data","N",18,11,5,55
"ID054","ID136",0.244802887113623,NA,"no data","N",18,11,5,55
"ID136","ID135",0.118306037433662,NA,"no data","N",4,11,5,89
"ID135","ID136",0.118306037433662,NA,"no data","N",4,11,5,89
"ID020","ID136",0.141780447872413,NA,"no data","N",12,11,5,250
"ID136","ID020",0.141780447872413,NA,"no data","N",12,11,5,250
"ID136","ID124",0.00990830156958693,NA,"no data","N",14,11,5,20
"ID124","ID136",0.00990830156958693,NA,"no data","N",14,11,5,20
"ID141","ID136",0.751368159904894,NA,"no data","N",10,10,4,40
"ID136","ID141",0.751368159904894,NA,"no data","N",10,10,4,40
"ID136","ID063",0.141368226059559,NA,"no data","N",28,11,4,222
"ID063","ID136",0.141368226059559,NA,"no data","N",28,11,4,222
"ID026","ID136",0.19735903768837,NA,"no data","N",1,11,4,34
"ID136","ID026",0.19735903768837,NA,"no data","N",1,11,4,34
"ID002","ID136",0.00904376616040825,NA,"no data","N",7,11,5,49
"ID136","ID002",0.00904376616040825,NA,"no data","N",7,11,5,49
"ID079","ID136",0.0177201681063578,NA,"no data","N",5,11,5,45
"ID136","ID079",0.0177201681063578,NA,"no data","N",5,11,5,45
"ID166","ID136",0.150899143208651,NA,"no data","N",1,10,4,35
"ID136","ID166",0.150899143208651,NA,"no data","N",1,10,4,35
"ID136","ID156",0.488734847991977,NA,"no data","N",28,11,5,24
"ID156","ID136",0.488734847991977,NA,"no data","N",28,11,5,24
"ID136","ID008",0.413757291185124,NA,"no data","N",7,11,5,153
"ID008","ID136",0.413757291185124,NA,"no data","N",7,11,5,153
"ID136","ID109",0.152014662916562,NA,"no data","N",20,11,5,23
"ID109","ID136",0.152014662916562,NA,"no data","N",20,11,5,23
"ID121","ID136",0.39327564551149,NA,"no data","N",11,11,5,48
"ID136","ID121",0.39327564551149,NA,"no data","N",11,11,5,48
"ID136","ID004",0.374279283625794,NA,"no data","N",7,4,NA,58
"ID004","ID136",0.374279283625794,NA,"no data","N",7,4,NA,58
"ID094","ID136",0.892007696460769,NA,"no data","N",2,11,5,25
"ID136","ID094",0.892007696460769,NA,"no data","N",2,11,5,25
"ID080","ID136",0.110029928784293,NA,"no data","N",19,9,3,34
"ID136","ID080",0.110029928784293,NA,"no data","N",19,9,3,34
"ID036","ID136",0.74880010122238,NA,"no data","N",2,11,5,51
"ID136","ID036",0.74880010122238,NA,"no data","N",2,11,5,51
"ID136","ID168",0.0325322714046945,NA,"no data","N",9,6,0,19
"ID168","ID136",0.0325322714046945,NA,"no data","N",9,6,0,19
"ID136","ID081",0.628191333456063,NA,"no data","N",27,10,4,42
"ID081","ID136",0.628191333456063,NA,"no data","N",27,10,4,42
"ID072","ID136",0.059383887508857,NA,"no data","N",17,9,3,28
"ID136","ID072",0.059383887508857,NA,"no data","N",17,9,3,28
"ID136","ID037",0.0463535843817788,NA,"no data","N",6,9,3,29
"ID037","ID136",0.0463535843817788,NA,"no data","N",6,9,3,29
"ID136","ID137",0.161391503456838,NA,"no data","N",10,10,4,164
"ID137","ID136",0.161391503456838,NA,"no data","N",10,10,4,164
"ID136","ID055",0.719273794227082,NA,"no data","N",15,11,5,34
"ID055","ID136",0.719273794227082,NA,"no data","N",15,11,5,34
"ID136","ID114",0.392205802774121,NA,"no data","N",10,11,5,173
"ID114","ID136",0.392205802774121,NA,"no data","N",10,11,5,173
"ID060","ID136",0.127670849264621,NA,"no data","N",25,5,-1,19
"ID136","ID060",0.127670849264621,NA,"no data","N",25,5,-1,19
"ID136","ID152",0.0281013908326109,NA,"no data","N",12,11,5,32
"ID152","ID136",0.0281013908326109,NA,"no data","N",12,11,5,32
"ID082","ID136",0.111416197647524,NA,"no data","N",5,3,-3,13
"ID136","ID082",0.111416197647524,NA,"no data","N",5,3,-3,13
"ID136","ID112",0.869755175232052,NA,"no data","N",13,11,5,75
"ID112","ID136",0.869755175232052,NA,"no data","N",13,11,5,75
"ID031","ID136",0.134635407934882,NA,"no data","N",6,5,NA,69
"ID136","ID031",0.134635407934882,NA,"no data","N",6,5,NA,69
"ID136","ID163",0.167343925832342,NA,"no data","N",13,11,5,31
"ID163","ID136",0.167343925832342,NA,"no data","N",13,11,5,31
"ID155","ID136",0.23586069607527,NA,"no data","N",32,4,-2,17
"ID136","ID155",0.23586069607527,NA,"no data","N",32,4,-2,17
"ID136","ID113",0.348978864552205,NA,"no data","N",2,11,5,34
"ID113","ID136",0.348978864552205,NA,"no data","N",2,11,5,34
"ID136","ID117",0.159412720021774,NA,"no data","N",25,11,4,148
"ID117","ID136",0.159412720021774,NA,"no data","N",25,11,4,148
"ID136","ID095",0.0226715602804209,NA,"no data","N",14,11,5,33
"ID095","ID136",0.0226715602804209,NA,"no data","N",14,11,5,33
"ID160","ID136",0.0872450886917111,NA,"no data","N",17,11,5,38
"ID136","ID160",0.0872450886917111,NA,"no data","N",17,11,5,38
"ID136","ID011",0.127048480455848,NA,"no data","N",12,11,5,27
"ID011","ID136",0.127048480455848,NA,"no data","N",12,11,5,27
"ID136","ID103",0.043354862880208,NA,"no data","N",21,11,5,31
"ID103","ID136",0.043354862880208,NA,"no data","N",21,11,5,31
"ID053","ID136",0.759537731028155,NA,"no data","N",4,11,5,57
"ID136","ID053",0.759537731028155,NA,"no data","N",4,11,5,57
"ID050","ID136",0.119065548629964,NA,"no data","N",2,11,5,32
"ID136","ID050",0.119065548629964,NA,"no data","N",2,11,5,32
"ID136","ID139",0.958331994928101,NA,"no data","N",2,11,5,21
"ID139","ID136",0.958331994928101,NA,"no data","N",2,11,5,21
"ID170","ID136",0.0820438385576238,NA,"no data","N",18,11,5,24
"ID136","ID170",0.0820438385576238,NA,"no data","N",18,11,5,24
"ID106","ID136",0.760758872605234,NA,"no data","N",33,7,1,19
"ID136","ID106",0.760758872605234,NA,"no data","N",33,7,1,19
"ID091","ID136",0.555046604591281,NA,"no data","N",2,11,3,83
"ID136","ID091",0.555046604591281,NA,"no data","N",2,11,3,83
"ID136","ID062",0.179774542933544,NA,"no data","N",5,7,NA,92
"ID062","ID136",0.179774542933544,NA,"no data","N",5,7,NA,92
"ID046","ID136",0.757667668518646,NA,"no data","N",20,8,1,33
"ID136","ID046",0.757667668518646,NA,"no data","N",20,8,1,33
"ID173","ID136",0.0328421443050069,NA,"no data","N",10,11,5,39
"ID136","ID173",0.0328421443050069,NA,"no data","N",10,11,5,39
"ID136","ID035",0.154477245367427,NA,"no data","N",7,11,5,66
"ID035","ID136",0.154477245367427,NA,"no data","N",7,11,5,66
"ID145","ID136",0.91741028683721,NA,"no data","N",2,9,3,22
"ID136","ID145",0.91741028683721,NA,"no data","N",2,9,3,22
"ID076","ID136",0.0291801486153471,NA,"no data","N",17,11,5,43
"ID136","ID076",0.0291801486153471,NA,"no data","N",17,11,5,43
"ID125","ID136",0.345176674162504,NA,"no data","N",4,11,5,35
"ID136","ID125",0.345176674162504,NA,"no data","N",4,11,5,35
"ID092","ID136",0.560202175597175,NA,"no data","N",2,11,5,81
"ID136","ID092",0.560202175597175,NA,"no data","N",2,11,5,81
"ID104","ID136",0.820179648759688,NA,"no data","N",5,11,5,39
"ID136","ID104",0.820179648759688,NA,"no data","N",5,11,5,39
"ID088","ID136",0.843003555780474,NA,"no data","N",16,11,5,30
"ID136","ID088",0.843003555780474,NA,"no data","N",16,11,5,30
"ID009","ID136",0.113380270553972,NA,"no data","N",8,2,NA,47
"ID136","ID009",0.113380270553972,NA,"no data","N",8,2,NA,47
"ID136","ID084",0.71862396442035,NA,"no data","N",4,11,5,38
"ID084","ID136",0.71862396442035,NA,"no data","N",4,11,5,38
"ID136","ID134",0.632034768443211,NA,"no data","N",14,11,5,50
"ID134","ID136",0.632034768443211,NA,"no data","N",14,11,5,50
"ID136","ID150",0.469472107500369,NA,"no data","N",6,11,5,155
"ID150","ID136",0.469472107500369,NA,"no data","N",6,11,5,155
"ID128","ID136",0.0151095841103898,NA,"no data","N",6,6,NA,23
"ID136","ID128",0.0151095841103898,NA,"no data","N",6,6,NA,23
"ID129","ID136",0.669500065076784,NA,"no data","N",8,5,NA,21
"ID136","ID129",0.669500065076784,NA,"no data","N",8,5,NA,21
"ID136","ID017",0.262490425643036,NA,"no data","N",2,1,NA,14
"ID017","ID136",0.262490425643036,NA,"no data","N",2,1,NA,14
"ID136","ID049",0.564149420432518,NA,"no data","N",4,11,5,123
"ID049","ID136",0.564149420432518,NA,"no data","N",4,11,5,123
"ID057","ID136",0.574840110430858,NA,"no data","N",18,9,2,84
"ID136","ID057",0.574840110430858,NA,"no data","N",18,9,2,84
"ID058","ID142",0.780145938062934,0.2878,"maternal","N",12,6,NA,68
"ID142","ID058",0.780145938062934,0.2878,"maternal","N",12,6,NA,68
"ID119","ID142",0.554327265156403,0.0301,"unrelated","N",27,6,NA,56
"ID142","ID119",0.554327265156403,0.0301,"unrelated","N",27,6,NA,56
"ID142","ID075",0.831184231815198,0.0143,"unrelated","N",13,3,NA,16
"ID075","ID142",0.831184231815198,0.0143,"unrelated","N",13,3,NA,16
"ID142","ID014",0.720139309469806,0.0178,"unrelated","N",22,6,NA,56
"ID014","ID142",0.720139309469806,0.0178,"unrelated","N",22,6,NA,56
"ID061","ID142",0.749697077528416,0,"unrelated","N",3,6,NA,76
"ID142","ID061",0.749697077528416,0,"unrelated","N",3,6,NA,76
"ID012","ID142",0.806051421961485,0.5065,"maternal","Y",37,4,NA,33
"ID142","ID012",0.806051421961485,0.5065,"maternal","Y",37,4,NA,33
"ID142","ID115",0.622501163320746,NA,"no data","N",11,6,NA,46
"ID115","ID142",0.622501163320746,NA,"no data","N",11,6,NA,46
"ID038","ID142",0.855590800087091,0.0213,"unrelated","N",28,4,NA,36
"ID142","ID038",0.855590800087091,0.0213,"unrelated","N",28,4,NA,36
"ID110","ID142",0.716705634247083,0,"unrelated","N",4,6,NA,139
"ID142","ID110",0.716705634247083,0,"unrelated","N",4,6,NA,139
"ID001","ID142",0.429392376867058,0,"unrelated","N",8,6,NA,60
"ID142","ID001",0.429392376867058,0,"unrelated","N",8,6,NA,60
"ID039","ID142",0.297971617384777,NA,"no data","N",9,6,NA,53
"ID142","ID039",0.297971617384777,NA,"no data","N",9,6,NA,53
"ID142","ID028",0.794395733515803,NA,"no data","N",36,4,NA,29
"ID028","ID142",0.794395733515803,NA,"no data","N",36,4,NA,29
"ID045","ID142",0.740022565292673,0,"unrelated","N",12,6,NA,54
"ID142","ID045",0.740022565292673,0,"unrelated","N",12,6,NA,54
"ID044","ID142",0.415645023761707,0,"unrelated","N",2,5,NA,43
"ID142","ID044",0.415645023761707,0,"unrelated","N",2,5,NA,43
"ID006","ID142",0.466842846145031,NA,"no data","N",3,6,NA,64
"ID142","ID006",0.466842846145031,NA,"no data","N",3,6,NA,64
"ID142","ID043",0.626219415409837,0.027,"unrelated","N",10,6,NA,48
"ID043","ID142",0.626219415409837,0.027,"unrelated","N",10,6,NA,48
"ID042","ID142",0.232581537971607,0,"unrelated","N",33,6,NA,60
"ID142","ID042",0.232581537971607,0,"unrelated","N",33,6,NA,60
"ID142","ID101",0.851230726189733,0.1603,"maternal","N",14,6,NA,47
"ID101","ID142",0.851230726189733,0.1603,"maternal","N",14,6,NA,47
"ID142","ID085",0.346560695425718,0.0061,"unrelated","N",2,4,NA,38
"ID085","ID142",0.346560695425718,0.0061,"unrelated","N",2,4,NA,38
"ID019","ID142",0.400554463145084,0.0196,"unrelated","N",1,6,NA,59
"ID142","ID019",0.400554463145084,0.0196,"unrelated","N",1,6,NA,59
"ID142","ID172",0.882389461097709,0.0048,"unrelated","N",30,6,NA,58
"ID172","ID142",0.882389461097709,0.0048,"unrelated","N",30,6,NA,58
"ID142","ID174",0.29018015482528,NA,"no data","N",2,6,NA,48
"ID174","ID142",0.29018015482528,NA,"no data","N",2,6,NA,48
"ID056","ID142",0.472250749738676,0.0051,"unrelated","N",13,6,NA,50
"ID142","ID056",0.472250749738676,0.0051,"unrelated","N",13,6,NA,50
"ID030","ID142",0.548012371282331,0.0227,"unrelated","N",27,5,NA,37
"ID142","ID030",0.548012371282331,0.0227,"unrelated","N",27,5,NA,37
"ID010","ID142",0.454342047040502,NA,"no data","N",30,-2,NA,0
"ID142","ID010",0.454342047040502,NA,"no data","N",30,-2,NA,0
"ID018","ID142",0.55917257645294,0.0155,"unrelated","N",8,6,NA,76
"ID142","ID018",0.55917257645294,0.0155,"unrelated","N",8,6,NA,76
"ID144","ID142",0.549571650869539,9e-04,"unrelated","N",24,6,NA,65
"ID142","ID144",0.549571650869539,9e-04,"unrelated","N",24,6,NA,65
"ID142","ID051",0.749281564614663,0.0113,"unrelated","N",20,6,NA,63
"ID051","ID142",0.749281564614663,0.0113,"unrelated","N",20,6,NA,63
"ID142","ID105",0.50542076047607,0,"unrelated","N",12,6,NA,169
"ID105","ID142",0.50542076047607,0,"unrelated","N",12,6,NA,169
"ID142","ID175",0.461015304467017,NA,"no data","N",10,3,NA,28
"ID175","ID142",0.461015304467017,NA,"no data","N",10,3,NA,28
"ID142","ID126",0.338987942346267,NA,"no data","N",35,1,NA,2
"ID126","ID142",0.338987942346267,NA,"no data","N",35,1,NA,2
"ID142","ID003",0.354444400544997,0,"unrelated","N",13,5,NA,41
"ID003","ID142",0.354444400544997,0,"unrelated","N",13,5,NA,41
"ID171","ID142",0.707280840628797,0,"unrelated","N",8,6,NA,118
"ID142","ID171",0.707280840628797,0,"unrelated","N",8,6,NA,118
"ID130","ID142",0.698102214766441,0.0052,"unrelated","N",25,6,NA,108
"ID142","ID130",0.698102214766441,0.0052,"unrelated","N",25,6,NA,108
"ID142","ID122",0.725804515723463,NA,"no data","N",22,6,NA,45
"ID122","ID142",0.725804515723463,NA,"no data","N",22,6,NA,45
"ID142","ID118",0.378562696033377,0.0228,"unrelated","N",22,6,NA,59
"ID118","ID142",0.378562696033377,0.0228,"unrelated","N",22,6,NA,59
"ID142","ID033",0.843288886410483,0.0236,"unrelated","N",2,6,NA,53
"ID033","ID142",0.843288886410483,0.0236,"unrelated","N",2,6,NA,53
"ID142","ID161",0.819119142221502,NA,"no data","N",37,4,NA,28
"ID161","ID142",0.819119142221502,NA,"no data","N",37,4,NA,28
"ID142","ID147",0.48629635099578,0,"unrelated","N",18,6,NA,121
"ID147","ID142",0.48629635099578,0,"unrelated","N",18,6,NA,121
"ID048","ID142",0.611727977215034,NA,"no data","N",32,5,NA,42
"ID142","ID048",0.611727977215034,NA,"no data","N",32,5,NA,42
"ID142","ID120",0.63287077463086,0.0136,"unrelated","N",11,6,NA,47
"ID120","ID142",0.63287077463086,0.0136,"unrelated","N",11,6,NA,47
"ID015","ID142",0.533155814676193,0.0313,"unrelated","N",11,6,NA,66
"ID142","ID015",0.533155814676193,0.0313,"unrelated","N",11,6,NA,66
"ID132","ID142",0.467148833339646,0,"unrelated","N",34,2,NA,53
"ID142","ID132",0.467148833339646,0,"unrelated","N",34,2,NA,53
"ID142","ID176",0.645436427194612,0,"unrelated","N",9,6,NA,81
"ID176","ID142",0.645436427194612,0,"unrelated","N",9,6,NA,81
"ID162","ID142",0.833657814575053,0,"unrelated","N",1,6,NA,104
"ID142","ID162",0.833657814575053,0,"unrelated","N",1,6,NA,104
"ID071","ID142",0.83742967016281,NA,"no data","N",35,1,NA,11
"ID142","ID071",0.83742967016281,NA,"no data","N",35,1,NA,11
"ID142","ID133",0.668146171213058,0,"unrelated","N",18,6,NA,50
"ID133","ID142",0.668146171213058,0,"unrelated","N",18,6,NA,50
"ID142","ID041",0.650438567408898,0.0011,"unrelated","N",30,6,NA,68
"ID041","ID142",0.650438567408898,0.0011,"unrelated","N",30,6,NA,68
"ID116","ID142",0.858158124120317,0.0108,"unrelated","N",2,6,NA,74
"ID142","ID116",0.858158124120317,0.0108,"unrelated","N",2,6,NA,74
"ID142","ID138",0.449762739672689,0.0378,"distant","N",3,6,NA,53
"ID138","ID142",0.449762739672689,0.0378,"distant","N",3,6,NA,53
"ID142","ID158",0.41845748868295,0,"unrelated","N",22,6,NA,58
"ID158","ID142",0.41845748868295,0,"unrelated","N",22,6,NA,58
"ID164","ID142",0.498986685659639,0.0172,"unrelated","N",20,2,NA,33
"ID142","ID164",0.498986685659639,0.0172,"unrelated","N",20,2,NA,33
"ID154","ID142",0.497072991106611,NA,"no data","N",8,6,NA,45
"ID142","ID154",0.497072991106611,NA,"no data","N",8,6,NA,45
"ID142","ID054",0.622142526569787,0,"unrelated","N",23,6,NA,61
"ID054","ID142",0.622142526569787,0,"unrelated","N",23,6,NA,61
"ID142","ID135",0.917608724271334,0.0184,"unrelated","N",9,6,NA,71
"ID135","ID142",0.917608724271334,0.0184,"unrelated","N",9,6,NA,71
"ID142","ID020",0.476097272313107,0.0024,"unrelated","N",17,6,NA,185
"ID020","ID142",0.476097272313107,0.0024,"unrelated","N",17,6,NA,185
"ID124","ID142",0.339370857669821,NA,"no data","N",19,6,NA,43
"ID142","ID124",0.339370857669821,NA,"no data","N",19,6,NA,43
"ID141","ID142",0.181518116074588,0.0068,"unrelated","N",15,5,NA,54
"ID142","ID141",0.181518116074588,0.0068,"unrelated","N",15,5,NA,54
"ID142","ID063",0.470174037116229,0,"unrelated","N",33,6,NA,158
"ID063","ID142",0.470174037116229,0,"unrelated","N",33,6,NA,158
"ID026","ID142",0.718550602623188,0.0234,"unrelated","N",4,6,NA,51
"ID142","ID026",0.718550602623188,0.0234,"unrelated","N",4,6,NA,51
"ID002","ID142",0.42337751757482,0.0105,"unrelated","N",12,6,NA,65
"ID142","ID002",0.42337751757482,0.0105,"unrelated","N",12,6,NA,65
"ID142","ID079",0.445703097384257,0,"unrelated","N",10,6,NA,54
"ID079","ID142",0.445703097384257,0,"unrelated","N",10,6,NA,54
"ID142","ID166",0.653631820664686,0,"unrelated","N",4,6,NA,53
"ID166","ID142",0.653631820664686,0,"unrelated","N",4,6,NA,53
"ID142","ID156",1.32548199935181e-05,0.0171,"unrelated","N",33,6,NA,46
"ID156","ID142",1.32548199935181e-05,0.0171,"unrelated","N",33,6,NA,46
"ID008","ID142",0.470837109492493,0,"unrelated","N",12,6,NA,120
"ID142","ID008",0.470837109492493,0,"unrelated","N",12,6,NA,120
"ID142","ID109",0,NA,"no data","N",25,6,NA,43
"ID109","ID142",0,NA,"no data","N",25,6,NA,43
"ID121","ID142",0.690479394792765,0,"unrelated","N",16,6,NA,65
"ID142","ID121",0.690479394792765,0,"unrelated","N",16,6,NA,65
"ID004","ID142",0.456996844015478,0.0154,"unrelated","N",2,4,NA,86
"ID142","ID004",0.456996844015478,0.0154,"unrelated","N",2,4,NA,86
"ID142","ID094",0.336238578275887,NA,"no data","N",8,6,NA,54
"ID094","ID142",0.336238578275887,NA,"no data","N",8,6,NA,54
"ID080","ID142",0.671698675288762,0,"unrelated","N",24,4,NA,32
"ID142","ID080",0.671698675288762,0,"unrelated","N",24,4,NA,32
"ID142","ID036",0.589527755820489,0,"unrelated","N",7,6,NA,69
"ID036","ID142",0.589527755820489,0,"unrelated","N",7,6,NA,69
"ID168","ID142",0.822164327415542,NA,"no data","N",14,1,NA,4
"ID142","ID168",0.822164327415542,NA,"no data","N",14,1,NA,4
"ID142","ID081",0.479192921632751,0.0011,"unrelated","N",32,5,NA,46
"ID081","ID142",0.479192921632751,0.0011,"unrelated","N",32,5,NA,46
"ID072","ID142",0.649162091804575,0,"unrelated","N",22,4,NA,32
"ID142","ID072",0.649162091804575,0,"unrelated","N",22,4,NA,32
"ID142","ID037",0.670059111042672,0.0024,"unrelated","N",11,4,NA,34
"ID037","ID142",0.670059111042672,0.0024,"unrelated","N",11,4,NA,34
"ID142","ID137",0.557326513397728,0,"unrelated","N",15,5,NA,114
"ID137","ID142",0.557326513397728,0,"unrelated","N",15,5,NA,114
"ID055","ID142",0.151066423910195,0,"unrelated","N",20,6,NA,55
"ID142","ID055",0.151066423910195,0,"unrelated","N",20,6,NA,55
"ID142","ID114",0.622423693384979,0,"unrelated","N",15,6,NA,129
"ID114","ID142",0.622423693384979,0,"unrelated","N",15,6,NA,129
"ID060","ID142",0.835565700294412,NA,"no data","N",30,0,NA,1
"ID142","ID060",0.835565700294412,NA,"no data","N",30,0,NA,1
"ID152","ID142",0.566942406291509,0,"unrelated","N",17,6,NA,53
"ID142","ID152",0.566942406291509,0,"unrelated","N",17,6,NA,53
"ID082","ID142",0.861722501353577,NA,"no data","N",10,-2,NA,0
"ID142","ID082",0.861722501353577,NA,"no data","N",10,-2,NA,0
"ID112","ID142",0.348196399842529,0.033,"unrelated","N",18,6,NA,86
"ID142","ID112",0.348196399842529,0.033,"unrelated","N",18,6,NA,86
"ID031","ID142",0.689536526599367,0.0153,"unrelated","N",1,5,NA,89
"ID142","ID031",0.689536526599367,0.0153,"unrelated","N",1,5,NA,89
"ID142","ID163",0.811046567792717,0.1707,"maternal","N",18,6,NA,49
"ID163","ID142",0.811046567792717,0.1707,"maternal","N",18,6,NA,49
"ID142","ID155",0.908526117563067,NA,"no data","N",37,-1,NA,0
"ID155","ID142",0.908526117563067,NA,"no data","N",37,-1,NA,0
"ID113","ID142",0.503465484690143,0.0127,"unrelated","N",7,6,NA,53
"ID142","ID113",0.503465484690143,0.0127,"unrelated","N",7,6,NA,53
"ID142","ID117",0.50089224495162,0,"unrelated","N",30,6,NA,109
"ID117","ID142",0.50089224495162,0,"unrelated","N",30,6,NA,109
"ID142","ID095",0.500221222112375,0,"unrelated","N",19,6,NA,50
"ID095","ID142",0.500221222112375,0,"unrelated","N",19,6,NA,50
"ID142","ID160",0.754723131675836,0,"unrelated","N",22,6,NA,52
"ID160","ID142",0.754723131675836,0,"unrelated","N",22,6,NA,52
"ID142","ID011",0.64313239313702,0.0025,"unrelated","N",17,6,NA,48
"ID011","ID142",0.64313239313702,0.0025,"unrelated","N",17,6,NA,48
"ID142","ID103",0.623887191591735,0,"unrelated","N",26,6,NA,44
"ID103","ID142",0.623887191591735,0,"unrelated","N",26,6,NA,44
"ID053","ID142",0.313520189161096,0.0431,"distant","N",9,6,NA,74
"ID142","ID053",0.313520189161096,0.0431,"distant","N",9,6,NA,74
"ID050","ID142",0.78566067180261,0,"unrelated","N",7,6,NA,47
"ID142","ID050",0.78566067180261,0,"unrelated","N",7,6,NA,47
"ID142","ID139",0.157703191903952,0,"unrelated","N",7,6,NA,48
"ID139","ID142",0.157703191903952,0,"unrelated","N",7,6,NA,48
"ID170","ID142",0.66717570607564,0,"unrelated","N",23,6,NA,44
"ID142","ID170",0.66717570607564,0,"unrelated","N",23,6,NA,44
"ID106","ID142",0.429946151701802,NA,"no data","N",38,2,NA,6
"ID142","ID106",0.429946151701802,NA,"no data","N",38,2,NA,6
"ID091","ID142",0.47780323734845,0.0106,"unrelated","N",3,6,NA,87
"ID142","ID091",0.47780323734845,0.0106,"unrelated","N",3,6,NA,87
"ID062","ID142",0.876988048888949,0,"unrelated","N",0,6,NA,92
"ID142","ID062",0.876988048888949,0,"unrelated","N",0,6,NA,92
"ID046","ID142",0.301262762152142,0.0059,"unrelated","N",25,3,NA,26
"ID142","ID046",0.301262762152142,0.0059,"unrelated","N",25,3,NA,26
"ID142","ID173",0.479926801487128,0,"unrelated","N",15,6,NA,49
"ID173","ID142",0.479926801487128,0,"unrelated","N",15,6,NA,49
"ID142","ID035",0.935428755175851,0.0399,"distant","N",12,6,NA,70
"ID035","ID142",0.935428755175851,0.0399,"distant","N",12,6,NA,70
"ID145","ID142",0.265431788452905,0.0186,"unrelated","N",3,6,NA,55
"ID142","ID145",0.265431788452905,0.0186,"unrelated","N",3,6,NA,55
"ID076","ID142",0.788165543135346,3e-04,"unrelated","N",22,6,NA,58
"ID142","ID076",0.788165543135346,3e-04,"unrelated","N",22,6,NA,58
"ID125","ID142",0.444698866531294,0,"unrelated","N",9,6,NA,53
"ID142","ID125",0.444698866531294,0,"unrelated","N",9,6,NA,53
"ID142","ID092",0.615759339364883,0.0445,"distant","N",7,6,NA,84
